"age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","children_3plus","homeowner","renter","education","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","density_clean","marital_status_clean","log_ppi","log_income","log_nchildren","log_pct_evangelical","age.na","support_dem"
41,0,1,"M","W",0,1,0,"bach degree",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.58395,0.26324,"urban","married",4.78749174278205,10.8921919649193,0.00995033085316809,-1.33468911539422,0,1
84,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.59108,0.17508,"suburban","married",3.78418963391826,10.5443409383749,-4.60517018598809,-1.74251226665944,0,0
74,0,1,"F","B",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0.3500888889,0.2139788889,"rural","married",3.36729582998647,9.77349275591994,-4.60517018598809,-1.54187791882652,0,0
70,1,1,"M","W",0,1,0,"unknown",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.35687,0.1286988889,"suburban","married",4.71849887129509,10.8231127189992,-4.60517018598809,-2.05027979767296,0,0
78,1,0,"M","W",0,0,0,"no hs degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.31511,0.1102,"rural","married",2.77258872223978,10.1531561827897,-4.60517018598809,-2.20545838226332,0,0
43,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.5078,0.08710888889,"urban","married",4.21950770517611,10.5705730587682,-4.60517018598809,-2.44059634648467,0,1
68,1,0,"F","W",0,0,1,"some college",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0.4635,0.08112888889,"suburban","married",4.34380542185368,10.9038988202756,0.698134722070984,-2.51171616809604,0,0
30,1,1,"F","B",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.48772,0.07498888889,"urban","married",2.63905732961526,10.2840108503401,0.00995033085316809,-2.59041532455418,0,0
32,0,1,"M","B",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.59621,0.08334888889,"urban","single",4.06044301054642,10.5657372852682,0.00995033085316809,-2.48472000052806,0,1
60,1,1,"M","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.39073,0.1400088889,"suburban","married",5.52146091786225,11.2396589867528,-4.60517018598809,-1.96604936624552,0,1
82,0,1,"M","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.42323,0.2235988889,"suburban","married",2.63905732961526,10.6970907412954,-4.60517018598809,-1.49790150685486,0,0
64,1,1,"M","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.39073,0.1400088889,"suburban","married",4.80402104473326,11.3092536038456,-4.60517018598809,-1.96604936624552,0,0
23,0,1,"F","W",0,1,0,"high school",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0.1978788889,0.14912,"suburban","married",3.76120011569356,10.1556072120869,0.00995033085316809,-1.90300392804486,0,0
39,1,0,"M","W",0,1,0,"some college",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.2182588889,0.09167,"rural","married",4.29045944114839,11.1154880485493,0.00995033085316809,-2.38956010700845,0,0
83,1,1,"F","W",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0.3884388889,0.1084,"suburban","married",2.63905732961526,10.770714082696,-4.60517018598809,-2.22192718997659,0,1
48,0,1,"M","W",1,1,0,"post graduate",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0.2506688889,0.1274088889,"rural","married",4.52178857704904,11.6170782516169,1.61143591509677,-2.06035376669244,0,1
30,0,0,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5346788889,0.16849,"urban","married",4.61512051684126,11.313327527231,-4.60517018598809,-1.78087887813184,0,0
30,0,1,"F","B",0,0,1,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40423,0.1239,"suburban","single",4.27666611901606,11.1210673602683,-4.60517018598809,-2.08828049034704,0,0
57,1,1,"M","W",0,1,0,"post graduate",1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.37073,0.1110988889,"urban","married",4.79579054559674,11.1958008501851,-4.60517018598809,-2.19733458328665,0,0
39,1,0,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.35761,0.07723888889,"suburban","married",4.4188406077966,10.934267010895,-4.60517018598809,-2.56085220668842,0,0
47,1,0,"M","W",1,1,0,"bach degree",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0.3914488889,0.02105888889,"rural","married",4.45434729625351,11.1002997810212,1.38879124131848,-3.86043253292739,0,0
47,1,0,"F","W",1,1,0,"bach degree",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0.72108,0.03945,"suburban","married",4.99721227376411,11.6975693231338,1.61143591509677,-3.23272123169025,0,1
63,0,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0.5827888889,0.3333888889,"suburban","single",4.02535169073515,10.8144038680728,-4.60517018598809,-1.09844563585546,0,1
42,1,1,"M","H",0,1,0,"no hs degree",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5310388889,0.08296888889,"urban","single",4.68213122712422,10.3063492747742,-4.60517018598809,-2.48928957410346,0,1
76,1,1,"M","W",0,1,0,"high school",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.3811888889,0.08267,"suburban","married",3.97029191355212,11.2292885332271,-4.60517018598809,-2.49289849971755,0,0
84,1,0,"F","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0.35761,0.07723888889,"suburban","married",3.78418963391826,11.2310664058212,-4.60517018598809,-2.56085220668842,0,1
64,1,1,"F","B",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.66761,0.4321488889,"rural","married",4.23410650459726,10.7236857986845,-4.60517018598809,-0.838985099884793,0,0
87,1,1,"F","W",0,1,0,"post graduate",1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5711488889,0.02816,"suburban","married",3.97029191355212,11.8442918316513,-4.60517018598809,-3.5698527476923,0,0
42,1,1,"M","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44437,0.10975,"urban","married",5.16478597392351,11.4602944341068,-4.60517018598809,-2.20955022702686,0,0
49,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.4641388889,0.1827588889,"suburban","married",4.87519732320115,11.4883970888923,0.00995033085316809,-1.69958754186344,0,0
43,0,0,"F","W",0,1,0,"high school",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.36056,0.06845888889,"rural","married",4.48863636973214,10.2413873411485,0.00995033085316809,-2.68152187607316,0,0
68,1,1,"M","W",0,1,0,"no hs degree",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.3706888889,0.07151,"rural","married",3.97029191355212,11.4318130186636,-4.60517018598809,-2.63791797892183,0,0
74,0,1,"M","W",0,1,0,"unknown",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0.55475,0.1980088889,"suburban","married",2.89037175789616,10.6112030972715,-4.60517018598809,-1.61944335586094,0,0
37,1,0,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54899,0.41906,"rural","married",4.35670882668959,10.6599381167653,0.00995033085316809,-0.869741171221175,0,0
44,0,1,"F","B",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.38836,0.16553,"suburban","married",4.62497281328427,11.2405522779331,0.00995033085316809,-1.79860283171006,0,1
68,0,1,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0.70033,0.09992,"suburban","married",4.39444915467244,11.1267187184255,-4.60517018598809,-2.30338541316481,0,0
25,1,0,"U","B",0,0,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4208288889,0.18934,"suburban","single",4.21950770517611,10.9081370865481,-4.60517018598809,-1.66421093828139,0,1
22,0,0,"F","W",0,1,0,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2852788889,0.08176,"suburban","single",4.35670882668959,9.71057005652877,-4.60517018598809,-2.50396715252674,0,1
54,1,1,"F","W",0,1,0,"high school",1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0.44437,0.10975,"suburban","married",5.02388052084628,11.5089576034088,-4.60517018598809,-2.20955022702686,0,0
25,0,1,"F","H",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0.4871888889,0.09723,"suburban","married",4.52178857704904,11.0828807378877,-4.60517018598809,-2.33067597316057,0,1
69,0,0,"M","W",0,1,0,"post graduate",1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0.66074,0.1277688889,"suburban","married",3.78418963391826,10.784876232401,-4.60517018598809,-2.05753220251126,0,0
52,1,0,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0.7566488889,0.01698,"suburban","married",5.04985600724954,11.0618770452401,-4.60517018598809,-4.07571909809894,0,0
65,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0.38493,0.20287,"suburban","married",4.35670882668959,11.434996355407,0.00995033085316809,-1.5951898991689,0,1
69,0,1,"M","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.40767,0.2173788889,"suburban","married",3.97029191355212,11.0072034622133,-4.60517018598809,-1.52611341618595,0,0
67,1,0,"M","W",0,1,0,"high school",0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.61625,0.29616,"rural","single",3.98898404656427,10.742767642044,-4.60517018598809,-1.21685543015695,0,0
69,0,1,"F","W",0,1,0,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6340088889,0.2807088889,"suburban","married",4.71849887129509,11.5382032721545,0.698134722070984,-1.27043712921152,0,0
19,1,1,"M","H",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39073,0.1400088889,"urban","married",4.53259949315326,10.5155602433184,-4.60517018598809,-1.96604936624552,0,0
55,1,0,"M","W",0,1,0,"post graduate",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.35761,0.07723888889,"suburban","married",4.78749174278205,11.1141181445261,0.00995033085316809,-2.56085220668842,0,1
59,0,1,"F","W",0,1,0,"unknown",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0.5196588889,0.3166888889,"suburban","married",4.47733681447821,11.3876796519325,-4.60517018598809,-1.14983541004416,0,0
24,0,0,"M","W",0,1,0,"some college",1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.43311,0.10106,"urban","married",3.98898404656427,10.7880399086231,-4.60517018598809,-2.29204087911837,0,0
26,0,1,"F","W",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0.48687,0.2207888889,"rural","married",4.84418708645859,11.165295208533,-4.60517018598809,-1.51054828785626,0,0
71,1,1,"M","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.4911388889,0.23671,"suburban","married",3.97029191355212,10.9456176692494,-4.60517018598809,-1.44091951578384,0,1
76,1,0,"M","W",0,1,0,"bach degree",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0.4627688889,0.2738888889,"rural","married",2.56494935746154,10.6097483722415,-4.60517018598809,-1.295032769801,0,0
70,1,1,"M","W",0,1,0,"post graduate",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0.4719588889,0.1229588889,"rural","married",3.97029191355212,10.8533871265841,-4.60517018598809,-2.09590521606458,0,0
62,1,0,"M","W",0,1,0,"some college",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.44936,0.03400888889,"suburban","married",3.78418963391826,11.2550740024771,-4.60517018598809,-3.38113335059374,0,0
68,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0.63582,0.06778,"suburban","married",4.30406509320417,11.7805680820843,-4.60517018598809,-2.69148811280323,0,1
79,1,1,"F","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.5282588889,0.1381588889,"suburban","married",3.97029191355212,11.2915678179791,-4.60517018598809,-1.97935088730112,0,0
63,0,1,"F","W",0,1,0,"bach degree",1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.60261,0.4143288889,"suburban","married",4.70048036579242,11.1106103902932,-4.60517018598809,-0.881095202906641,0,0
57,1,0,"M","W",0,1,0,"unknown",1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0.5395,0.1323888889,"suburban","married",4.23410650459726,10.2571680174945,-4.60517018598809,-2.02201155969563,0,1
38,0,1,"M","H",1,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55475,0.1980088889,"urban","married",3.95124371858143,10.641058234398,1.38879124131848,-1.61944335586094,0,1
23,0,1,"M","H",0,1,0,"high school",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.45536,0.2425688889,"suburban","married",3.78418963391826,11.3300237399112,-4.60517018598809,-1.41646953100895,0,1
37,0,0,"F","B",1,1,0,"some college",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.50929,0.3069388889,"rural","married",3.66356164612965,10.5604892864597,1.10194007876078,-1.18110661016746,0,1
23,1,0,"M","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0.3085,0.1109088889,"urban","married",4.24849524204936,11.2285313147068,-4.60517018598809,-2.19904623544831,0,0
50,0,1,"M","W",0,0,1,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58395,0.26324,"suburban","single",4.06044301054642,11.2252433925184,-4.60517018598809,-1.33468911539422,0,0
65,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.37073,0.1110988889,"urban","married",3.76120011569356,10.7790812820782,-4.60517018598809,-2.19733458328665,0,0
61,1,1,"F","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.21511,0.06875,"rural","married",3.93182563272433,10.4887710872201,-4.60517018598809,-2.67727854243546,0,0
72,1,0,"M","W",0,1,0,"post graduate",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0.3486388889,0.15856,"suburban","married",4.02535169073515,10.8234913823222,0.00995033085316809,-1.84162220840046,0,1
36,1,0,"M","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0.59136,0.36941,"rural","married",2.89037175789616,10.8991807871964,-4.60517018598809,-0.995848140657583,0,0
67,1,0,"F","W",0,1,0,"high school",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.36736,0.06309,"suburban","married",3.91202300542815,10.4715532534742,-4.60517018598809,-2.76319300059942,0,0
27,1,1,"M","B",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.64208,0.04375,"suburban","single",5.22035582507832,11.7998247311091,-4.60517018598809,-3.12926366617851,0,1
80,1,0,"M","W",0,1,0,"post graduate",1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.35761,0.07723888889,"suburban","married",4.89783979995091,11.0519687883574,0.00995033085316809,-2.56085220668842,0,0
27,0,1,"M","H",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.41743,0.26793,"suburban","single",4.06044301054642,10.8732621776831,-4.60517018598809,-1.31702952661823,0,0
66,0,1,"M","W",0,1,0,"post graduate",1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0.37643,0.15271,"suburban","married",4.30406509320417,11.6098525187472,0.00995033085316809,-1.87921458101705,0,0
41,1,1,"F","B",0,0,1,"post graduate",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.39337,0.12824,"urban","single",4.33073334028633,10.5125735454696,0.698134722070984,-2.05385177068084,0,1
68,1,1,"F","W",0,1,0,"post graduate",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4641388889,0.1827588889,"suburban","married",4.71849887129509,11.0970463185132,-4.60517018598809,-1.69958754186344,0,1
72,1,0,"F","W",0,1,0,"post graduate",1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.52259,0.36256,"suburban","married",3.97029191355212,11.0871453983467,-4.60517018598809,-1.0145653011425,0,1
60,0,1,"M","W",0,1,0,"some college",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.61447,0.26006,"suburban","married",3.97029191355212,11.8134966152322,0.00995033085316809,-1.34684290535896,0,0
63,1,0,"M","W",0,1,0,"some college",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.41579,0.1934388889,"suburban","single",4.26267987704132,10.7401721480923,-4.60517018598809,-1.64279363603207,0,0
53,1,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.39073,0.1400088889,"suburban","single",4.23410650459726,11.3160221086106,-4.60517018598809,-1.96604936624552,0,0
44,1,0,"F","W",0,1,0,"high school",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0.5395,0.1323888889,"urban","married",3.98898404656427,11.1736412785212,-4.60517018598809,-2.02201155969563,0,0
30,1,0,"M","W",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.20877,0.06096888889,"suburban","married",4.17438726989564,10.8057604926421,0.00995033085316809,-2.79739156310907,0,0
64,1,1,"U","H",0,0,1,"bach degree",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66162,0.05614888889,"urban","single",3.89182029811063,10.5411484498779,-4.60517018598809,-2.87974838623925,0,0
64,1,0,"F","W",0,1,0,"high school",1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.57383,0.05378888889,"suburban","married",3.97029191355212,10.630407943203,-4.60517018598809,-2.92268835935205,0,1
30,1,0,"F","W",1,0,1,"some college",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.4117788889,0.02248888889,"rural","married",4.53259949315326,11.1433678952005,1.38879124131848,-3.79473391885564,0,0
36,1,0,"M","B",0,0,1,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.49424,0.03796,"urban","single",4.35670882668959,10.8874556242982,-4.60517018598809,-3.27122230524041,0,1
57,0,1,"F","W",0,1,0,"bach degree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.3046488889,0.2494388889,"rural","married",2.56494935746154,10.5915719387536,-4.60517018598809,-1.3885413280604,0,1
78,1,1,"F","B",0,1,0,"unknown",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0.3452588889,0.2309,"suburban","married",2.99573227355399,10.6431842937491,-4.60517018598809,-1.46577056262169,0,1
43,0,1,"M","H",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56435,0.1682588889,"suburban","single",3.63758615972639,10.1006566700781,-4.60517018598809,-1.78225148035209,0,0
72,1,0,"F","W",0,1,0,"some college",1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.1844088889,0.04389,"rural","married",2.89037175789616,10.5599448147782,-4.60517018598809,-3.12606877528199,0,1
59,0,1,"F","B",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.59621,0.08334888889,"urban","married",4.14313472639153,10.6772465095885,-4.60517018598809,-2.48472000052806,0,1
62,1,1,"F","W",0,1,0,"bach degree",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.3337788889,0.15312,"suburban","married",4.58496747867057,10.5955090998086,-4.60517018598809,-1.87653335127749,0,1
62,1,1,"F","W",0,1,0,"some college",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0.3155888889,0.06217888889,"suburban","married",4.14313472639153,11.0260442064477,-4.60517018598809,-2.77773974376175,0,0
44,1,0,"M","W",1,1,0,"some college",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0.87849,0.02146888889,"rural","married",4.46590811865458,11.2269885355368,1.61143591509677,-3.84115042017724,0,0
85,1,1,"M","W",0,1,0,"some college",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.47873,0.1020988889,"suburban","married",3.78418963391826,11.3020562745314,0.00995033085316809,-2.2818134363389,0,1
75,0,1,"M","W",0,1,0,"post graduate",1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.3628788889,0.14868,"suburban","married",4.02535169073515,10.696366939495,-4.60517018598809,-1.90595893355309,0,0
88,1,1,"F","W",0,1,0,"unknown",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.59532,0.05204888889,"suburban","married",2.99573227355399,10.7097848310287,-4.60517018598809,-2.95557183112307,0,0
33,0,1,"F","W",0,1,0,"bach degree",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0.6552,0.44325,"rural","married",4.17438726989564,11.0617985442941,-4.60517018598809,-0.81362133402782,0,0
83,1,0,"M","W",0,1,0,"bach degree",1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34862,0.1396688889,"urban","married",3.36729582998647,10.7157280211079,-4.60517018598809,-1.96848073687617,0,0
36,0,1,"F","B",0,0,1,"high school",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.59621,0.08334888889,"urban","single",4.57471097850338,10.0814245110123,0.00995033085316809,-2.48472000052806,0,1
57,1,1,"M","W",0,1,0,"post graduate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.46118,0.03447888889,"suburban","married",7.60090245954208,12.2040105208117,-4.60517018598809,-3.36740805847385,0,0
76,0,1,"M","W",0,1,0,"high school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.24712,0.13634,"suburban","married",3.78418963391826,10.69348917446,-4.60517018598809,-1.9926035130475,0,1
41,0,1,"F","B",0,1,0,"high school",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.49024,0.2216888889,"suburban","single",4.14313472639153,10.0955531482795,0.698134722070984,-1.50648028134246,0,1
